id,level,prompt,expected_table_count,expected_joins,status,before_status,readiness_status,readiness_reason,live_status,live_reason,model_calls,seconds
P09485,5,"Eylül 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında satış satırı sayısı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0226
P09486,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Eylül 2025 satış satırı sayısı hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0244
P09487,5,"Eylül 2025 dönemindeki satış satırı sayısı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0229
P09488,5,"Eylül 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında toptan satış satırı sayısı göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0252
P09489,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Eylül 2025 toptan satış satırı sayısı hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0228
P09490,5,"Eylül 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında perakende satış satırı sayısı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0789
P09491,5,"Eylül 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında perakende satış satırı sayısı göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0225
P09492,5,"Eylül 2025 dönemindeki perakende satış satırı sayısı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0253
P09493,5,"Eylül 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında net satış tutarı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0241
P09494,5,"Eylül 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında net satış tutarı göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0311
P09495,5,"Eylül 2025 dönemindeki net satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.031
P09496,5,"Eylül 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında toptan net satış tutarı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0286
P09497,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Eylül 2025 toptan net satış tutarı hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0272
P09498,5,"Eylül 2025 dönemindeki toptan net satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.027
P09499,5,"Eylül 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında perakende net satış tutarı göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0276
P09500,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Eylül 2025 perakende net satış tutarı hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.027
P09501,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında satılan adet nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0291
P09502,5,"Ekim 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında satılan adet göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0317
P09503,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Ekim 2025 satılan adet hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0235
P09504,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında toptan satılan adet nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0298
P09505,5,"Ekim 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında toptan satılan adet göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0248
P09506,5,"Ekim 2025 dönemindeki toptan satılan adet bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0313
P09507,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında perakende satılan adet nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0239
P09508,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Ekim 2025 perakende satılan adet hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0263
P09509,5,"Ekim 2025 dönemindeki perakende satılan adet bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0233
P09510,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında satış tutarı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0253
P09511,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Ekim 2025 satış tutarı hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0221
P09512,5,"Ekim 2025 dönemindeki satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0252
P09513,5,"Ekim 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında toptan satış tutarı göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0229
P09514,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Ekim 2025 toptan satış tutarı hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.053
P09515,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında perakende satış tutarı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0232
P09516,5,"Ekim 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında perakende satış tutarı göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0245
P09517,5,"Ekim 2025 dönemindeki perakende satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0229
P09518,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında satış satırı sayısı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0246
P09519,5,"Ekim 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında satış satırı sayısı göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0222
P09520,5,"Ekim 2025 dönemindeki satış satırı sayısı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0257
P09521,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında toptan satış satırı sayısı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0225
P09522,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Ekim 2025 toptan satış satırı sayısı hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0251
P09523,5,"Ekim 2025 dönemindeki toptan satış satırı sayısı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0229
P09524,5,"Ekim 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında perakende satış satırı sayısı göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0248
P09525,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Ekim 2025 perakende satış satırı sayısı hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0227
P09526,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında net satış tutarı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0524
P09527,5,"Ekim 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında net satış tutarı göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.024
P09528,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Ekim 2025 net satış tutarı hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0248
P09529,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında toptan net satış tutarı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0238
P09530,5,"Ekim 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında toptan net satış tutarı göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0258
P09531,5,"Ekim 2025 dönemindeki toptan net satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0244
P09532,5,"Ekim 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında perakende net satış tutarı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0259
P09533,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Ekim 2025 perakende net satış tutarı hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0241
P09534,5,"Ekim 2025 dönemindeki perakende net satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0261
P09535,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında satılan adet nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0218
P09536,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Kasım 2025 satılan adet hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0254
P09537,5,"Kasım 2025 dönemindeki satılan adet bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0226
P09538,5,"Kasım 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında toptan satılan adet göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0252
P09539,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Kasım 2025 toptan satılan adet hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.024
P09540,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında perakende satılan adet nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0261
P09541,5,"Kasım 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında perakende satılan adet göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0223
P09542,5,"Kasım 2025 dönemindeki perakende satılan adet bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0251
P09543,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında satış tutarı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0221
P09544,5,"Kasım 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında satış tutarı göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0252
P09545,5,"Kasım 2025 dönemindeki satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0242
P09546,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında toptan satış tutarı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0266
P09547,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Kasım 2025 toptan satış tutarı hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0243
P09548,5,"Kasım 2025 dönemindeki toptan satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.027
P09549,5,"Kasım 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında perakende satış tutarı göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0242
P09550,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Kasım 2025 perakende satış tutarı hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0266
P09551,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında satış satırı sayısı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0262
P09552,5,"Kasım 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında satış satırı sayısı göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.028
P09553,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Kasım 2025 satış satırı sayısı hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0261
P09554,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında toptan satış satırı sayısı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0269
P09555,5,"Kasım 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında toptan satış satırı sayısı göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0254
P09556,5,"Kasım 2025 dönemindeki toptan satış satırı sayısı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0276
P09557,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında perakende satış satırı sayısı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0259
P09558,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Kasım 2025 perakende satış satırı sayısı hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0295
P09559,5,"Kasım 2025 dönemindeki perakende satış satırı sayısı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0281
P09560,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında net satış tutarı nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0342
P09561,5,"Müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında Kasım 2025 net satış tutarı hesapla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0567
P09562,5,"Kasım 2025 dönemindeki net satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.028
P09563,5,"Kasım 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında toptan net satış tutarı göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0256
P09564,5,"Müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında Kasım 2025 toptan net satış tutarı hesapla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0282
P09565,5,"Kasım 2025 müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında perakende net satış tutarı nedir?",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0245
P09566,5,"Kasım 2025 için müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında perakende net satış tutarı göster.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,group column on UNITSETL cannot be joined to INVOICE,NOT_LIVE_TESTED,,0,0.0267
P09567,5,"Kasım 2025 dönemindeki perakende net satış tutarı bilgisini müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında raporla.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0253
P09568,5,"Aralık 2025 müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında satılan adet nedir?",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0247
P09569,5,"Aralık 2025 için müşteri, ürün, ödeme planı, satış temsilcisi ve teslimat şehri bazında satılan adet göster.",7,6,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0232
P09570,5,"Aralık 2025 dönemindeki satılan adet bilgisini müşteri, ürün, ödeme planı, satış temsilcisi, teslimat şehri ve birim bazında raporla.",8,7,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0252
